 3200  1.0000E-01
   i   x             den           ener          pres          vel           cs
 2068  5.168750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2069  5.171250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2070  5.173750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2071  5.176250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2072  5.178750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2073  5.181250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2074  5.183750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2075  5.186250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2076  5.188750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2077  5.191250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2078  5.193750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2079  5.196250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2080  5.198750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2081  5.201250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2082  5.203750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2083  5.206250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2084  5.208750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2085  5.211250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2086  5.213750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2087  5.216250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2088  5.218750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2089  5.221250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2090  5.223750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2091  5.226250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2092  5.228750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2093  5.231250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2094  5.233750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2095  5.236250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2096  5.238750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2097  5.241250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2098  5.243750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2099  5.246250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2100  5.248750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2101  5.251250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2102  5.253750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2103  5.256250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2104  5.258750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2105  5.261250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2106  5.263750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2107  5.266250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2108  5.268750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2109  5.271250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2110  5.273750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2111  5.276250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2112  5.278750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2113  5.281250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2114  5.283750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2115  5.286250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2116  5.288750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2117  5.291250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2118  5.293750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2119  5.296250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2120  5.298750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2121  5.301250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2122  5.303750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2123  5.306250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2124  5.308750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2125  5.311250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2126  5.313750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2127  5.316250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2128  5.318750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2129  5.321250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2130  5.323750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2131  5.326250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2132  5.328750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2133  5.331250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2134  5.333750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2135  5.336250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2136  5.338750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2137  5.341250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2138  5.343750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2139  5.346250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2140  5.348750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2141  5.351250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2142  5.353750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2143  5.356250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2144  5.358750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2145  5.361250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2146  5.363750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2147  5.366250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2148  5.368750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2149  5.371250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2150  5.373750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2151  5.376250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2152  5.378750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2153  5.381250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2154  5.383750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2155  5.386250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2156  5.388750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2157  5.391250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2158  5.393750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2159  5.396250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2160  5.398750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2161  5.401250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2162  5.403750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2163  5.406250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2164  5.408750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2165  5.411250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2166  5.413750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2167  5.416250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2168  5.418750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2169  5.421250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2170  5.423750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2171  5.426250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2172  5.428750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2173  5.431250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2174  5.433750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2175  5.436250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2176  5.438750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2177  5.441250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2178  5.443750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2179  5.446250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2180  5.448750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2181  5.451250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2182  5.453750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2183  5.456250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2184  5.458750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2185  5.461250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2186  5.463750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2187  5.466250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2188  5.468750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2189  5.471250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2190  5.473750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2191  5.476250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2192  5.478750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2193  5.481250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2194  5.483750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2195  5.486250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2196  5.488750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2197  5.491250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2198  5.493750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2199  5.496250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2200  5.498750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2201  5.501250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2202  5.503750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2203  5.506250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2204  5.508750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2205  5.511250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2206  5.513750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2207  5.516250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2208  5.518750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2209  5.521250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2210  5.523750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2211  5.526250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2212  5.528750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2213  5.531250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2214  5.533750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2215  5.536250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2216  5.538750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2217  5.541250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2218  5.543750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2219  5.546250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2220  5.548750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2221  5.551250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2222  5.553750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2223  5.556250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2224  5.558750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2225  5.561250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2226  5.563750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2227  5.566250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2228  5.568750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2229  5.571250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2230  5.573750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2231  5.576250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2232  5.578750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2233  5.581250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2234  5.583750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2235  5.586250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2236  5.588750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2237  5.591250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2238  5.593750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2239  5.596250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2240  5.598750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2241  5.601250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2242  5.603750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2243  5.606250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2244  5.608750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2245  5.611250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2246  5.613750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2247  5.616250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2248  5.618750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2249  5.621250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2250  5.623750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2251  5.626250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2252  5.628750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2253  5.631250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2254  5.633750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2255  5.636250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2256  5.638750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2257  5.641250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2258  5.643750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2259  5.646250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2260  5.648750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2261  5.651250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2262  5.653750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2263  5.656250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2264  5.658750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2265  5.661250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2266  5.663750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2267  5.666250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2268  5.668750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2269  5.671250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2270  5.673750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2271  5.676250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2272  5.678750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2273  5.681250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2274  5.683750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2275  5.686250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2276  5.688750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2277  5.691250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2278  5.693750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2279  5.696250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2280  5.698750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2281  5.701250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2282  5.703750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2283  5.706250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2284  5.708750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2285  5.711250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2286  5.713750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2287  5.716250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2288  5.718750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2289  5.721250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2290  5.723750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2291  5.726250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2292  5.728750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2293  5.731250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2294  5.733750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2295  5.736250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2296  5.738750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2297  5.741250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2298  5.743750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2299  5.746250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
