# Michel's model for spherical accretion 
# Model parameters: gamma = 1.66666666667 , a_inf = 0.1
# a_max = 0.816496580927726
# Critical values: r_c = 8.764591432592345 , v_c = 0.2388466554014666
#                  a_c = 0.26234899513180043 , rho_c = 20.786366315996407
# Accretion rate: alpha = 381.3827910248174
# Units: length = M, velocity = c, density = rho_inf
# Columns: radius, density, velocity, sound_speed
1.214912e+01 1.426701e+01 5.112147e-01 1.811083e-01 2.341154e-01 -3.316785e-02 -2.847952e-02 3.073442e-02 1.000473e+00
1.221805e+01 1.417612e+01 5.057981e-01 1.802189e-01 2.336580e-01 -3.303861e-02 -2.839119e-02 3.062687e-02 1.000469e+00
1.228697e+01 1.408637e+01 5.004726e-01 1.793381e-01 2.332043e-01 -3.290996e-02 -2.830297e-02 3.051966e-02 1.000466e+00
1.235589e+01 1.399776e+01 4.952364e-01 1.784656e-01 2.327541e-01 -3.278190e-02 -2.821487e-02 3.041278e-02 1.000463e+00
1.242481e+01 1.391025e+01 4.900873e-01 1.776014e-01 2.323074e-01 -3.265443e-02 -2.812690e-02 3.030624e-02 1.000460e+00
1.249373e+01 1.382384e+01 4.850235e-01 1.767453e-01 2.318643e-01 -3.252755e-02 -2.803906e-02 3.020003e-02 1.000456e+00
1.256266e+01 1.373849e+01 4.800431e-01 1.758972e-01 2.314246e-01 -3.240126e-02 -2.795135e-02 3.009417e-02 1.000453e+00
1.263158e+01 1.365420e+01 4.751441e-01 1.750571e-01 2.309883e-01 -3.227555e-02 -2.786379e-02 2.998865e-02 1.000450e+00
1.270050e+01 1.357093e+01 4.703249e-01 1.742247e-01 2.305554e-01 -3.215042e-02 -2.777636e-02 2.988347e-02 1.000447e+00
1.276942e+01 1.348868e+01 4.655836e-01 1.733999e-01 2.301258e-01 -3.202587e-02 -2.768909e-02 2.977864e-02 1.000444e+00
1.283835e+01 1.340743e+01 4.609187e-01 1.725828e-01 2.296994e-01 -3.190190e-02 -2.760197e-02 2.967415e-02 1.000441e+00
1.290727e+01 1.332715e+01 4.563283e-01 1.717730e-01 2.292763e-01 -3.177850e-02 -2.751501e-02 2.957001e-02 1.000437e+00
1.297619e+01 1.324784e+01 4.518110e-01 1.709707e-01 2.288564e-01 -3.165567e-02 -2.742820e-02 2.946622e-02 1.000434e+00
1.304511e+01 1.316947e+01 4.473652e-01 1.701755e-01 2.284397e-01 -3.153340e-02 -2.734156e-02 2.936277e-02 1.000431e+00
1.311404e+01 1.309203e+01 4.429893e-01 1.693875e-01 2.280260e-01 -3.141171e-02 -2.725508e-02 2.925968e-02 1.000428e+00
1.318296e+01 1.301550e+01 4.386819e-01 1.686066e-01 2.276155e-01 -3.129058e-02 -2.716877e-02 2.915693e-02 1.000425e+00
1.325188e+01 1.293987e+01 4.344416e-01 1.678326e-01 2.272080e-01 -3.117000e-02 -2.708264e-02 2.905453e-02 1.000422e+00
1.332080e+01 1.286512e+01 4.302669e-01 1.670654e-01 2.268035e-01 -3.104999e-02 -2.699668e-02 2.895249e-02 1.000419e+00
1.338972e+01 1.279123e+01 4.261565e-01 1.663050e-01 2.264020e-01 -3.093053e-02 -2.691090e-02 2.885080e-02 1.000416e+00
1.345865e+01 1.271820e+01 4.221090e-01 1.655513e-01 2.260034e-01 -3.081163e-02 -2.682530e-02 2.874945e-02 1.000414e+00
1.352757e+01 1.264601e+01 4.181231e-01 1.648041e-01 2.256077e-01 -3.069327e-02 -2.673988e-02 2.864846e-02 1.000411e+00
1.359649e+01 1.257464e+01 4.141977e-01 1.640634e-01 2.252148e-01 -3.057547e-02 -2.665465e-02 2.854783e-02 1.000408e+00
1.366541e+01 1.250408e+01 4.103314e-01 1.633292e-01 2.248248e-01 -3.045820e-02 -2.656961e-02 2.844754e-02 1.000405e+00
1.373434e+01 1.243432e+01 4.065230e-01 1.626012e-01 2.244376e-01 -3.034149e-02 -2.648476e-02 2.834761e-02 1.000402e+00
1.380326e+01 1.236534e+01 4.027715e-01 1.618794e-01 2.240532e-01 -3.022531e-02 -2.640011e-02 2.824803e-02 1.000399e+00
1.387218e+01 1.229714e+01 3.990756e-01 1.611638e-01 2.236715e-01 -3.010966e-02 -2.631565e-02 2.814881e-02 1.000396e+00
1.394110e+01 1.222969e+01 3.954342e-01 1.604543e-01 2.232925e-01 -2.999455e-02 -2.623138e-02 2.804993e-02 1.000394e+00
1.401003e+01 1.216299e+01 3.918464e-01 1.597507e-01 2.229161e-01 -2.987998e-02 -2.614732e-02 2.795141e-02 1.000391e+00
1.407895e+01 1.209703e+01 3.883109e-01 1.590531e-01 2.225424e-01 -2.976593e-02 -2.606346e-02 2.785324e-02 1.000388e+00
1.414787e+01 1.203179e+01 3.848268e-01 1.583612e-01 2.221713e-01 -2.965241e-02 -2.597980e-02 2.775542e-02 1.000385e+00
1.421679e+01 1.196726e+01 3.813930e-01 1.576751e-01 2.218028e-01 -2.953941e-02 -2.589635e-02 2.765796e-02 1.000383e+00
